zip_id,email,MOB,WOB,FTE,FY19,FY20,applied
665218,qpeGCmMxK8@gmail.com,1,0,63,240151.284786087,174801.22497735408,1
665218,KTgktQ991x@gmail.com,1,0,30,59603.03018253843,47974.67423499263,1
665218,WRmzyPQIZj@gmail.com,1,NA,51,153970.67744537562,97625.15796278488,1
665218,nqmMZOUZhp@gmail.com,0,0,49,166631.8854378012,155763.46802660974,0
665218,nsbR7V892i@gmail.com,0,0,98,957960.7326015944,1071136.3920907103,1
665218,WMOesdIEm8@outlook.com,1,0,40,91672.59900587573,70319.43714001258,1
665218,RNRBgCaUqx@mail.com,1,0,78,340846.12306807726,347503.91275794234,1
665218,kgVCpDjyCM@mail.com,0,0,41,105058.14704717319,NA,1
665218,EnLa35clPp@inbox.com,1,0,47,110015.29458945,79914.52141320713,0
665218,BTND71NORc@inbox.com,NA,0,106,NA,838721.8948267413,1
665218,GDJCFggEdb@gmail.com,NA,1,44,96118.3951912185,65717.07483277183,1
665218,RWFm1wWmkS@mail.com,1,0,38,68099.24486187518,61532.57793184875,1
665218,0JrWEwBXQ2@mail.com,0,0,96,886383.2628766985,876195.8712182937,1
665218,wnNbLxwdx6@outlook.com,1,0,22,39625.65717319493,35134.57756652424,1
665218,UPC3GE5doy@inbox.com,1,0,83,545673.7476635851,395668.7306955195,1
665218,cd0by3ZWiE@gmail.com,1,0,108,1029191.168698684,788084.4938147404,1
665218,Zx1l9BolgD@gmail.com,0,NA,46,116445.50576175202,133451.7226771961,1
665218,tZE49Vhk3R@inbox.com,1,0,60,196518.66332787188,143398.03613304684,1
665218,S0QxMr6USp@mail.com,0,NA,2,45319.083519464744,43807.4149859682,0
665218,QxWiDcUzKL@inbox.com,1,NA,17,38840.87908170286,32390.701092743067,0
665218,tQJIQcac3d@gmail.com,0,0,49,173848.70560802746,154398.69447663493,1
665218,5eOZKC2bjW@gmail.com,1,NA,72,295992.9462129757,232977.16896821014,0
665218,ldxvy6EKYb@mail.com,1,0,87,451389.7019196646,476785.04985910683,1
665218,47IWkj6DU1@mail.com,1,1,26,NA,32017.076928831942,1
665218,gN6BhDG0Pi@outlook.com,0,0,101,1239965.5213203703,1062233.430671112,1
665218,lYimuI2RVo@mail.com,1,0,46,108918.96313452181,88946.13857565665,0
665218,TiStHEAzwC@gmail.com,0,0,120,1714982.374993401,1814273.7473031604,1
665218,vPaegOazQv@gmail.com,1,0,90,623209.2534290801,487148.5724671456,1
665218,IPiZutL978@gmail.com,1,NA,100,837529.7496068443,NA,0
665218,UDMEzZmJ2n@gmail.com,1,0,30,64696.16229903191,48240.66736763002,1
665218,Gxie3oK4Ob@mail.com,0,0,61,243600.03202244174,269206.14633123786,1
665218-0000,LmsKJ1NNGm@gmail.com,1,0,35,72834.67589067789,57789.32193847979,1
665218,kcKk87l0h4@gmail.com,1,1,80,459118.54736948316,296204.71697848436,1
665218,NqrauEwQff@outlook.com,1,1,42,73366.7620621263,NA,0
665218,w9bpArgjx3@outlook.com,1,0,21,45559.11252917623,34721.71374004411,1
665218,H5EhLjkQ51@outlook.com,1,0,58,167417.2008363534,142936.5193918543,1
665218,b9ul9FgUfj@gmail.com,0,0,108,1294089.8045299836,1145410.5779284725,1
665218,IRkBIlSKaR@gmail.com,NA,NA,123,1544710.4315567426,1287355.5988591285,1
665218,lwQ1wlyhL7@gmail.com,0,0,98,963011.9982184139,987668.5675352152,1
665218,qI7vv7KGEm@inbox.com,1,0,54,174248.1708797382,NA,1
665218,KaaqTftITF@gmail.com,0,0,107,1170917.8084013534,1329174.3030207446,1
665218,63PrKZ56SG@outlook.com,0,1,96,810160.0874807567,616887.7096528099,0
665218,ibtmZhH7qt@gmail.com,1,0,19,42343.472738792414,34101.623642611725,0
665218,OTQQaO9QVO@gmail.com,1,0,96,803859.9924336736,549589.6468335546,1
665218,LqSjinxEhs@gmail.com,1,0,67,244347.26822087957,228989.62243552427,1
665218,k5ZDgLAxiI@gmail.com,1,1,28,44206.5685120265,NA,0
665218,FHxgM2FMay@inbox.com,1,0,32,62736.25449084081,57092.10197604439,0
665218,KM0FdstZhi@gmail.com,1,0,43,103333.89816196263,88688.98486129634,0
665218,Tc3tYjpE14@gmail.com,1,0,26,51760.917959820144,39700.01789979074,1
665218,A4Oo2vCYNI@outlook.com,1,1,54,151395.1650515638,NA,1
665218,De1u3uTjDl@gmail.com,1,0,75,478589.5338387005,322803.75949246075,0
665218,FBY0Pr8syZ@mail.com,1,0,55,145384.37350357926,125224.1370560279,1
665218,hkz6dELLTx@mail.com,1,1,109,NA,662146.7972442156,1
665218,WWI539YVV7@outlook.com,1,0,62,232749.0662495728,NA,1
665218,7RRCiDvIDe@gmail.com,1,0,43,99833.90386197614,86192.35104790944,1
665218,STGpZQtwOa@mail.com,1,0,45,101028.56092127657,NA,0
665218,8nRC35Vqrc@mail.com,0,1,94,690619.800401063,NA,1
665218,QjoFsqbrmZ@gmail.com,0,0,41,NA,93679.75650414123,0
665218,S4BSogMCiR@gmail.com,1,0,84,466376.2692697018,545846.7594667808,1
665218,Zy1lfxRAZX@gmail.com,0,0,105,1287411.2577965974,1078229.5480087753,1
665218,fXL7H1QUQ2@gmail.com,1,0,54,190199.30074764308,138275.29360179554,1
665218,9kF2RDXIXr@mail.com,1,1,53,125192.09968128809,99363.60309347963,1
665218,Z9VVmVPVRL@gmail.com,1,0,83,587575.1597452975,353172.76611697435,1
665218,aAUC7DW676@gmail.com,0,1,22,46077.97176808665,36405.381390963885,1
665218,v9YJcTTwzh@gmail.com,1,0,90,702802.1327449562,493209.3289370629,1
665218,LTlObYw1oO@gmail.com,1,0,62,NA,202113.8615628128,1
665218,kadbVb1GqW@inbox.com,0,1,88,640311.0145448897,523367.84543793934,1
665218,mzqyE14gFw@outlook.com,1,0,49,140761.74484963805,108029.02121458328,1
665218,ksznxlQQUw@mail.com,1,0,45,96447.2669181758,97215.20899257333,1
665218,TWrgzYm7fS@outlook.com,1,0,90,689872.7725262255,532923.8034306265,1
665218,X1xhUEyd9D@mail.com,1,1,117,1072272.9477446286,947868.9252733224,1
665218,c7bny0FyD7@gmail.com,1,0,24,48513.25222206884,NA,1
665218-0000,1VLAOvfqGF@outlook.com,1,0,NA,90554.36750743736,71390.79410675194,1
665218,PBdGDeFVux@outlook.com,1,0,96,813351.0529890663,NA,0
665218,5RaGoBHdyr@inbox.com,NA,0,66,246962.41228050482,222752.86022493895,1
665218,VNiDzoZsZ1@mail.com,0,0,110,1461580.7115160576,NA,1
665218,5WwaFN4TAu@gmail.com,1,0,68,NA,188861.75691755686,1
665218,airSAqWPwJ@gmail.com,NA,0,NA,942567.1590057141,648751.4501616191,0
665218,AC3ts2Yom2@inbox.com,1,0,41,89544.78697649988,76792.73851755161,0
665218-0000,qMoCHbcRvz@gmail.com,NA,0,84,NA,414420.58695530274,0
665218,f6Ywzui0rW@gmail.com,1,0,112,1202755.0529672436,964638.4342292873,1
665218,sG4udan3PB@gmail.com,1,0,88,561919.3670097505,456129.04379038315,1
665218,0Rde3IhReC@gmail.com,1,0,113,NA,896620.0743344016,1
665218,hj7Ogr4HNu@inbox.com,1,0,57,203582.35581152095,118333.97709574294,1
665218,QNM9idEmzY@gmail.com,1,0,80,462807.00556854747,281074.62916071084,1
665218,XFIcUJ2jYV@outlook.com,0,0,58,NA,209129.90012298783,1
665218,sTKyhQgXfo@gmail.com,1,0,114,1174575.4706574366,NA,1
665218,eHpG58Xyyp@inbox.com,1,0,62,239852.4257220213,213556.78251729533,1
665218,w9B0QdbzQB@gmail.com,0,0,50,NA,166266.10251036717,1
665218,5qzkZEzYhJ@inbox.com,1,1,68,216252.0703453645,155137.26909082016,0
665218,4NjoSo2UTI@mail.com,0,0,70,473653.4548929003,248958.7540167173,0
665218,NYVgprJKq4@gmail.com,1,1,25,NA,34452.80408811956,1
665218,7t29keWSyW@mail.com,1,0,80,385538.5897068805,NA,0
665218,Fo8sjrnts3@gmail.com,1,0,71,267459.3760746707,268131.3856234298,0
665218,CAWzE7K4pn@gmail.com,1,0,73,340103.04846979,NA,1
665218,DVFQAKkSbz@gmail.com,1,0,75,402187.07365342067,353429.98580539966,0
665218,1YrE2ClyMH@outlook.com,1,0,90,543796.7751648395,471743.13264236256,1
665218,KD55ENyRJA@inbox.com,1,0,27,49770.993786311126,40234.197910727475,0
665218,xaB0l9jwqB@inbox.com,0,1,36,76877.88867624578,59573.52579258992,1
665218,2EkIqT0Op5@gmail.com,0,0,10,44155.080166731306,44966.127312684046,0
665218,sr0gSeuYYU@gmail.com,1,0,NA,156807.6724516207,107013.2565215873,1
665218,9NOkyVEvsz@mail.com,NA,0,82,369924.9450261744,419263.4254073335,1
665218,QvJqcu0iHz@gmail.com,1,0,81,511747.5004587574,364462.14302207186,1
665218,Xyumz1LKlt@gmail.com,0,NA,114,1364446.723454981,1271434.4860169895,1
665218,mHn5JExroD@inbox.com,1,NA,73,282724.0219408384,293359.3989749335,1
665218,TfXVXaJpq5@gmail.com,1,0,NA,181431.71016516347,152672.65981327594,0
665218,f6R0kgckSg@gmail.com,1,0,45,96338.33594821287,NA,1
665218,wym30L0qb9@gmail.com,1,NA,48,NA,110287.27563400773,1
665218,Cf5tmJpkyw@gmail.com,1,1,78,373933.7034546472,308275.53003031237,1
665218,zzJU4Lvmfz@gmail.com,1,0,NA,38344.27676736022,32949.47897337531,1
665218,hLrxMFnFGd@mail.com,0,NA,42,126024.97857801458,99655.90737214652,0
665218,h6UtHWdlhx@gmail.com,1,0,39,82385.5218295527,61065.37843274537,1
665218,4Y3HvDGzxp@inbox.com,0,0,72,405512.7520394243,377393.00212685927,1
665218,e3FTIGlmmn@inbox.com,1,0,6,37257.66987586194,28128.674434324308,0
665218,zyG14ruGdE@inbox.com,1,0,30,53733.397103177886,42628.96407517216,0
665218,74RiGUWgXS@mail.com,0,0,87,736188.1527249201,618936.925551271,0
665218,zMGDwtB4xv@gmail.com,0,0,31,71070.17170782668,74731.0527414604,0
665218-0000,kLqJEdxWyW@gmail.com,0,NA,61,284321.60490959836,216394.73482133518,1
665218,eXVCqEcPcW@inbox.com,0,0,43,114625.99817786309,110797.31580017055,0
665218,X7iw6yoBIB@inbox.com,0,0,36,85422.01253501841,83223.76734045544,0
665218,q9xYeP1ztH@outlook.com,0,1,86,555035.507879328,466250.94086707075,0
665218,Y8vy8n8tpi@gmail.com,1,0,31,NA,50350.62086687262,1
665218,nQg8GTeCCu@gmail.com,0,0,71,407550.4456175124,417547.0433279253,1
665218,PAwdpYzVuP@gmail.com,1,0,36,74606.27563309541,NA,1
665218,HbYpOkBLPB@gmail.com,1,0,116,1453199.7329897042,955293.4356218034,1
665218,RfueMOGNYk@outlook.com,0,1,71,NA,240928.98713620653,1
665218,0c7E5bDVVP@outlook.com,1,0,72,313850.3961678078,303855.73081950797,1
665218,NQFTF5n10J@gmail.com,1,0,95,695089.7348913094,591840.2126879644,1
665218,5Nf2QmOM8H@gmail.com,0,0,38,103778.53235805905,99343.62754849499,1
665218,ct5MyXQuUI@gmail.com,1,0,33,59123.46383509657,48838.41946944327,1
665218,kkdNotL96e@outlook.com,1,0,59,187935.24396081612,NA,1
665218,Nj4jzjo55n@inbox.com,NA,1,67,214148.74614355533,188792.2515512993,1
665218,bE4GLy3ayJ@gmail.com,0,0,49,148732.60605324703,133977.69118501266,1
665218,aNKinUGdXf@mail.com,1,NA,89,544673.3586365095,499390.1798460734,1
665218,7YUvfRocjA@outlook.com,1,0,70,324517.6341915802,277452.48673363315,0
665218,jDRZMc7Yp6@gmail.com,1,0,84,408010.01416787563,448892.0147261881,0
665218,W6uhaI3BsJ@gmail.com,1,0,56,156932.16147010252,134035.3058191683,1
665218,HFjMSRmgdN@gmail.com,1,0,83,399042.89868954866,365511.54111313337,0
665218,GN9npdH06y@outlook.com,1,0,55,193744.2943001767,136283.87661398883,1
665218,AZBCVoalIz@outlook.com,1,1,50,108707.94200483535,102683.43643868361,0
665218,WMQ2n9gsGb@inbox.com,1,1,104,840127.4178944493,NA,1
665218,VH8U6JzAP4@gmail.com,1,1,42,NA,63319.23389165685,0
665218,qdonQJCAuS@inbox.com,1,1,59,184346.59570053278,154627.1937821334,1
665218,xMVdhE9PpO@inbox.com,1,0,81,407192.0638068129,447312.9252082192,1
665218,DWAHjUpKTz@gmail.com,1,0,98,767803.6760057192,591760.3776368196,1
665218,nalkuKMQeH@gmail.com,1,0,35,69900.57401974515,NA,1
665218,N9yuh0bzq1@outlook.com,NA,0,120,1256944.651766829,NA,1
665218,0Dh3H00BW1@inbox.com,1,0,66,241682.1684699771,205299.69630693685,0
665218,buA3Nlw1DM@gmail.com,1,0,89,510683.90721415565,NA,0
665218,WKpi8EqEe6@outlook.com,0,0,36,95149.13932405662,85698.2684249097,1
665218,NWovAxW57R@inbox.com,1,0,49,149290.9230744108,123561.39002883235,1
665218,1SmjdMKMgf@mail.com,1,0,15,37763.536487383004,31519.13799647711,1
665219,ZzXQEPwf3f@gmail.com,1,0,110,1266527.6137114589,NA,1
665219,zjuruKgCfD@gmail.com,1,NA,NA,60241.19182211255,51007.491485315484,1
665219,tC58f4lsUo@inbox.com,1,0,67,247668.0191964516,220385.83596186322,1
665219,r3EyNZymk5@inbox.com,1,0,94,768148.5363610645,594506.1348835435,1
665219,mTjeh12VzT@gmail.com,1,0,49,145687.86043710148,85714.35437861586,1
665219-0000,YpCcOXiTpQ@gmail.com,1,1,45,95019.99179240226,72340.67820445965,1
665219,IsKBNeTUyu@gmail.com,1,0,15,41184.877197803646,31218.050194069427,0
665219,wLb5cqoOhY@gmail.com,1,0,0,36397.18463935917,29390.40542392107,0
665219,qXzMLkMi6q@gmail.com,1,0,104,848696.8687510713,726968.420149461,1
665219,xZNFClzlXb@outlook.com,1,1,83,NA,321091.1119101847,0
665219,1i91OqFyXk@gmail.com,1,0,82,416089.6992155751,371643.2856874214,1
665219,Ua4CeKeH64@gmail.com,NA,0,NA,1403119.6550949607,1426285.939214507,1
665219,cynLgywOke@gmail.com,0,1,9,34994.890164628465,31200.50881413669,0
665219,IXl7aF1OVq@gmail.com,1,1,96,603515.128305128,597289.2811462767,1
665219,M4Iq7cm1gL@gmail.com,1,0,0,NA,30087.709805058268,0
665219,x4rceJ9kNo@outlook.com,1,0,79,459226.141629003,329857.07911394443,0
665219,gakVzjLygj@gmail.com,0,0,69,NA,314967.2079393034,0
665219,xLcIkJuW39@outlook.com,1,0,94,776370.630656509,548306.225917927,1
665219,cfcUFxCszH@gmail.com,1,0,37,76169.54683929699,NA,0
665219,HTtbqmqnP8@gmail.com,1,0,58,187664.64333313404,164871.5512914799,0
665219,xXy4O9seu6@mail.com,1,0,8,36005.83787186066,29649.09012222265,0
665219,vqgHKXohoy@mail.com,NA,0,67,NA,257272.86704203484,1
665219,KvvpfmIkQj@inbox.com,0,0,79,582699.1930632306,457456.4693757399,1
665219,jiNr3RljWV@gmail.com,0,0,90,750323.2534351359,578010.1545747081,1
665219,Q01oinnPOL@gmail.com,0,0,71,466287.0210304845,420995.43715350085,1
665219,Srz9FmW03u@inbox.com,0,0,101,987915.1521932622,906795.937353202,1
665219-0000,u8vyAyLpTt@outlook.com,0,0,43,143124.22960483487,113140.19972472935,1
665219,dbn9J2J6PE@inbox.com,1,1,52,105339.68815827733,96059.92138669488,0
665219,xAJ4eh2HR4@gmail.com,1,NA,51,123511.00756674976,112542.36206337743,1
665219,FoVoFlx5o4@gmail.com,NA,0,112,892842.2614837906,976525.1710745055,1
665219,f5hOd1KubC@gmail.com,NA,NA,15,40273.54120280623,31413.227891890918,0
665219,xojhka1PSL@gmail.com,1,NA,91,668548.6495841369,532061.7135440464,1
665219,iH10fKCxsV@inbox.com,0,0,57,195710.1582892636,190101.81524020722,1
665219,cq22hzcQvH@gmail.com,1,0,49,119135.71923745034,104789.86820896217,0
665219,zxp4eazy3D@gmail.com,0,0,20,49715.06252885218,50842.82427423645,1
665219,e4NbbJFiFx@outlook.com,1,NA,NA,194953.7730403971,197460.8885272284,0
665219,0D54Ca2NCB@gmail.com,NA,0,90,635352.8486776372,NA,1
665219,7U1Wz3hEVX@gmail.com,0,0,72,431995.52365745365,392570.43705720303,0
665219,3XmOrLOFbo@gmail.com,0,0,115,1495407.4333832762,1580528.1895912136,1
665219,HvjezHqi4y@inbox.com,0,0,47,151088.83999357471,159676.9836674022,0
665219,din5DPwTUi@gmail.com,NA,0,50,NA,117942.61332795394,1
665219,CYvqefsfqo@outlook.com,1,0,58,185032.74256568906,170839.16196164076,0
665219,Yyzi06AboO@mail.com,1,0,30,63454.315081923414,NA,1
665219,4Gdh2gtjja@gmail.com,0,0,44,127086.87881579352,115697.49895601321,1
665219,NBQhJPL1x3@mail.com,1,NA,90,554825.8221321506,447948.1472777173,1
665219,s4NefiBmhO@outlook.com,1,NA,49,118378.12367159732,123468.10281000807,1
665219,YMGnwRXq0l@gmail.com,0,0,28,62222.94952616902,61674.58584730159,1
665219,ekbw96Abfc@mail.com,0,0,14,46947.66482237236,46482.49699780873,0
665219,rR7H23AE7n@gmail.com,1,0,80,494563.48057060683,355931.83028685587,0
665219,hzXAHdKjKo@outlook.com,NA,1,40,85283.0301925104,NA,1
665219,BA2LFExZFX@inbox.com,0,0,36,94585.04852956442,84684.91802863913,1
665219,8R6AIDejDZ@gmail.com,0,1,87,530990.7616548626,562626.518942087,1
665219,JdbUvMSVwz@gmail.com,0,0,68,363362.36239907274,350851.6769958792,0
665219,vvWhfLa6aN@gmail.com,1,NA,105,1027875.2114672383,573270.2365432006,1
665219,7HvJVhC0ql@outlook.com,1,0,105,665855.3301383946,679141.0166621695,1
665219,JK7AgTHXn6@mail.com,0,0,19,51991.610293767095,53165.02945956257,0
665219,pDhLHDkZng@gmail.com,1,0,80,472926.4349800514,366418.32719812397,1
665219,1THws1Fc3k@outlook.com,1,0,NA,45026.36315334963,32017.094917242237,0
665219,DbWNfzsnXz@gmail.com,1,0,88,588427.4691127166,495278.7052306149,1
665219,EfdC40R31p@gmail.com,1,0,95,689659.3472071677,624622.7643142024,1
665219,PnIPqaXeAn@gmail.com,1,NA,60,177956.88334868205,156491.47630118835,1
665219,ihRCbDICYb@mail.com,0,0,77,466558.4542735592,504317.3249508892,0
665219,370G9830Ci@inbox.com,0,1,30,60348.18912558486,42715.94445608048,1
665219-0000,gO7evb4stv@gmail.com,0,0,2,45019.342785175264,43728.75258202941,0
665219,4NfifeEaSO@outlook.com,NA,NA,56,155129.66074340953,130879.91668699874,1
665219,3Eo2ugRB0i@outlook.com,1,1,NA,565293.7744690599,435327.60853419703,0
665219,pbVXdNsmh1@outlook.com,1,0,72,NA,261030.04368253352,0
665219,SNGbMoxDkl@gmail.com,NA,0,107,1053389.1956920733,771474.7529299698,1
665219,eMIlEesEEt@gmail.com,1,0,56,169488.19002408205,138243.1483704025,1
665219,NYinrAQ7Ht@gmail.com,0,0,26,65377.44308939111,64561.20606336968,1
665219,z7GZl86C26@inbox.com,1,NA,99,723100.0027194534,672124.0779918442,1
665219,tJU3GoXTeC@gmail.com,1,0,115,NA,1013110.8687190057,1
665219,6yFURpE1Mv@gmail.com,0,0,56,226224.55229739254,182252.23879473456,0
665219,ygeDBLVgWB@inbox.com,0,0,11,46779.39436035832,44161.28503581202,0
665219-0000,LYZtOVB5sW@gmail.com,0,0,21,54846.554024916324,48431.4935909673,0
665219,ukFDQeyA48@gmail.com,1,0,100,942074.2877464942,668525.8039778948,0
665219-0000,B8w2ZoFO4U@inbox.com,0,0,86,797250.5950051072,595302.6435858499,0
665219,GRrohVFqDh@gmail.com,0,0,56,226648.50119443113,172223.78995905726,1
665219,RmqJKwCd0T@gmail.com,0,0,77,543467.942731859,459794.26685481117,1
665219,dTIt6LGJql@inbox.com,0,0,NA,597145.2290053745,647610.8533887663,1
665219,R67vGneoeJ@mail.com,1,0,73,359425.91828405607,NA,1
665219,QkQky4Uccl@outlook.com,1,1,72,268795.4493090477,226345.58553673202,1
665219,lp6toUS7if@gmail.com,1,0,63,246261.80119743274,187825.70256802117,0
665219-0000,Tr7lxJmru8@gmail.com,1,0,NA,331208.84200746845,388743.61315275356,1
665219,q6DqsyjyWd@outlook.com,1,0,16,38361.27080443055,32141.68206020204,1
665219,VPPeKtoOfi@gmail.com,1,0,13,NA,31030.45054706997,0
665219,h9alwe1nkq@gmail.com,1,0,88,524397.0171581319,540064.1315890907,1
665219,1RyVY9n3lL@gmail.com,0,1,79,394555.3446488265,352475.5151371878,1
665219,48ri4xy5nH@gmail.com,0,0,72,481670.053470238,454685.7097280469,1
665219,9Mmp84sV46@inbox.com,1,0,24,45187.0335727233,37484.12698428618,1
665219,YvZ4HZ8FpO@inbox.com,1,1,76,NA,NA,1
665219,m1EMzNA3Ef@gmail.com,0,0,87,568421.4872550888,615664.8080384241,0
665219,tQ3ivvmPIc@inbox.com,1,0,49,133468.31896950456,100589.88240834836,0
665219,8PSnKngIrh@gmail.com,1,1,NA,41426.098034103925,31957.365954793968,1
665219,6ZBi0saP9B@gmail.com,1,1,103,665716.2152394914,720363.3519975499,1
665219,j51qgivKkZ@inbox.com,NA,NA,93,665410.1439291703,504490.26399518707,1
665219,KT9iUsBNRz@inbox.com,0,1,37,81764.14475190979,61772.39923720789,1
665219,Fmrsoni2ql@gmail.com,1,0,79,447856.62380728713,335177.57502070494,0
665219,1Td2OmDSWE@inbox.com,1,0,51,148914.6688249877,99882.32556521602,0
665219,blIxdweY8a@gmail.com,NA,NA,NA,NA,442779.2456694887,1
665219,wzFoTVvjYn@inbox.com,1,0,3,36455.004030777,28532.485740289583,0
665219,GdyfuIjuSZ@mail.com,1,0,122,1732143.4267910605,1221661.4185235081,1
665219,S3snSTD4EK@mail.com,0,0,14,47724.515783146686,45965.78965330876,0
665219,Z48O0mDm90@gmail.com,1,NA,80,407866.8509500859,328184.08088554896,0
665219,OeQoYp7rS7@gmail.com,1,0,NA,84208.53449759209,NA,0
665219,LfqSHwfRAS@outlook.com,1,0,13,38529.959813071204,31217.81641981586,0
665219,2Fuc32PCEB@gmail.com,1,0,89,669411.6136443629,NA,1
665219,tzDvMLnf0I@outlook.com,0,0,114,1290121.0464485276,1386683.3577406614,1
665219,yzEpjiunhc@gmail.com,1,0,36,77351.66454457499,61998.85785168631,1
665219,tMsykOmO2l@gmail.com,1,0,89,550370.4602774373,479447.2105525497,0
665219,VIIDtqDskP@mail.com,1,1,97,666680.5531883044,487895.8040622493,1
665219,BOO91LDPT8@outlook.com,1,0,65,253419.8050351597,226876.77407236697,0
665219,25Np7YName@gmail.com,0,0,40,107438.69208942862,88694.34613579758,1
665219,5P6bKBGsDH@mail.com,1,0,67,NA,210152.42003652087,1
665219,5WKPDblHOL@gmail.com,1,0,99,838621.6431036182,606789.8329788593,1
665219,dmCaTZybNX@gmail.com,0,0,13,47583.468003035094,44361.66888849344,0
665219,xGywjwVpPL@outlook.com,0,0,91,721612.7716519705,660221.7257900828,1
665219,wPSiBcnHQl@outlook.com,0,0,117,1669577.341922166,NA,1
665219,GFP0frhulm@outlook.com,1,0,75,361940.3927737572,295338.4077773029,1
665219,rd4iUWZU80@gmail.com,1,0,75,388949.051271247,296425.483172045,0
665219,rxpzVpkCF6@outlook.com,1,0,4,34547.86375915098,30317.93952099548,0
665219,0LoptlL5Vh@inbox.com,1,0,73,297395.46130069945,256911.10977623548,1
665219,0h10AHd6IR@gmail.com,1,NA,27,50504.45767174057,45013.74983958087,0
665219,m19uDj6CDC@mail.com,0,0,56,199854.3376921339,206745.43984136105,1
665219,1IEnfv8zNC@gmail.com,1,NA,33,60237.55119117524,49235.95764571965,1
665219,KEoRigoOpa@gmail.com,1,NA,46,87510.16201166614,73752.36170523684,1
665219,go2VXJxnuc@mail.com,1,0,45,100345.52621988545,84337.70430348847,1
665219,ouDpldmJ4Y@inbox.com,1,0,NA,59190.49558564048,53916.487964953114,1
665219-0000,W4oSzK3hsU@gmail.com,1,1,27,47413.940700852094,36609.8468604442,0
665219,4w1RbDGySR@gmail.com,1,0,114,1177017.8883337555,1235746.7152012791,1
665219,eaxa7bCz1m@mail.com,1,0,36,68642.62928076225,55197.89446517384,0
665219,e29FcmoKIE@gmail.com,1,0,27,56123.512063144546,43055.534888739116,0
665219,3Pcy3Qiqq1@inbox.com,1,1,88,458624.6160333119,324055.2304948598,0
665219,5RWZFcLzB7@gmail.com,1,1,101,NA,571385.1689895907,1
665219,r29BTTWJxQ@inbox.com,0,0,45,121490.24985327454,143143.49534263177,1
665219-0000,yJveGQL5yL@gmail.com,0,1,11,39133.69352287466,31268.656409172232,0
665219,KWwGEFRyrV@mail.com,1,0,104,1051148.7147329773,NA,1
665219,bWeAulyHYH@gmail.com,0,0,16,45898.08166734965,46462.82733538065,0
665219,dtEeIbRboI@gmail.com,0,0,91,814318.2644547722,NA,1
665219,IcoZIKjKow@inbox.com,0,0,31,71460.90169737436,71618.91496706073,1
665219,rbj8IIIOkR@gmail.com,1,NA,86,536938.2231807964,341724.16183013807,1
665219,haW73fkGj7@mail.com,1,0,27,50411.93092608724,40480.02629428093,1
665219,AfBEsELvqq@gmail.com,NA,0,97,NA,654935.683050763,1
665219,UM3uKUNNJg@mail.com,1,0,6,38137.73293714607,29984.762607821023,0
665219,zMFp7A9gUO@gmail.com,0,0,37,101155.41782471251,91749.06998331171,1
665219,FozEtcKWEB@gmail.com,1,0,104,1055028.6577448633,737766.6732753937,1
665219,bzcf5jCado@gmail.com,0,0,93,759042.5737195426,945668.1274969764,0
665219,Q8BUnf1gwG@inbox.com,1,0,34,74346.70007654336,56101.814981743206,1
665219,pGcuddH8k2@outlook.com,1,0,116,NA,1098764.330582759,1
665219,7FbobcATIc@gmail.com,0,0,100,NA,1056517.0619913135,1
665219,QpkJQhCllK@gmail.com,0,0,75,383421.3758899298,486370.0335507503,1
665219,92txtftxUg@mail.com,0,0,112,1493155.4954647415,1314633.3383101095,1
665219,DIjgOZT4Ir@mail.com,1,1,89,NA,437030.1849039316,0
665219,ai3mwtiwcn@mail.com,0,0,104,1429085.9414151416,957054.6143703762,1
665219,01A8sQLe5d@mail.com,1,0,84,573735.1040452073,384666.7020440209,1
665219,waIq3N7LjU@gmail.com,1,0,106,998622.917969387,848843.7743741485,1
665219,8cwSFfeRKb@inbox.com,1,NA,39,NA,NA,1
665219,6rSMbHaf55@gmail.com,1,0,75,399259.9915948592,286285.9798534549,1
665219,hDGHYf45BD@mail.com,0,0,18,53514.40763350233,48505.2524555335,0
665219,53qvi2vUjq@gmail.com,1,1,24,NA,29598.823902324668,1
665219,q1jh4EBg3f@gmail.com,1,1,65,NA,214924.89924786883,1
665219,39OUXju8eU@gmail.com,1,0,NA,1336791.7830175888,1213481.299211962,1
665219,y58lv1m5Q7@gmail.com,1,0,46,120822.55986946705,92209.07512148812,1
665219,kVvN5RUJJz@outlook.com,NA,1,19,36152.698148601856,27994.055336233632,0
665219,2EMsPJG5L3@inbox.com,0,0,80,588410.8106935293,532965.18231493,1
665219,dxnq5UyjjC@outlook.com,1,0,123,1620655.5098751225,1183026.031861434,1
665219,CULYGCoM8M@gmail.com,1,0,59,179438.1354131544,184057.80936679957,1
665219,PRr3w4Abm6@inbox.com,0,0,63,250341.8756128091,288004.2523520054,1
665219,KH2SaiBVtS@gmail.com,NA,0,77,552339.2377781449,NA,0
665219,Dg811aTKGB@mail.com,0,0,77,610282.7212490281,527512.9668053167,1
665219,karjqx0RbK@gmail.com,0,1,49,NA,98933.4318321448,1
665219,bdZLySiKEu@gmail.com,NA,0,32,80996.38463197947,78572.31052806525,1
665219,Btc36WicAq@outlook.com,1,NA,76,NA,329283.8672346831,1
665219,Xr8BPNWT3g@gmail.com,1,0,45,100366.8024156743,81048.02051785156,1
665219,25McscwcDA@gmail.com,1,0,81,480056.4197762158,436628.463140317,1
